NO.	E_type1	Entity1	E_type2	Entity2	KeyWord	Relation
pbqocrrk	Chemical	Bacillus anthracis	Disease	acute respiratory syndrome coronavirus infection	: null	INJECT
o2dtodwt	Chemical	Macrocyclic 胃-defensins	Disease	tumor	: suppress	suppress
o2dtodwt	Chemical	defensins	Disease	tumor	: modulate	AFFECT_WEAK
o2dtodwt	Chemical	defensin	Disease	RTD	: null	JUXSTAPOSE
o2dtodwt	Chemical	THP	Disease	RTD	: null	JUXSTAPOSE
4ig1u900	Chemical	IFN	Disease	proinflammatory tumor necrosis	: null	JUXSTAPOSE
4ig1u900	Chemical	IFN	Disease	Sendai virus infection	: null	JUXSTAPOSE
57zdu3o2	Chemical	coronavirus	Disease	Middle East respiratory syndrome coronavirus	: null	JUXSTAPOSE
57zdu3o2	Chemical	coronavirus	Disease	Middle East respiratory syndrome coronavirus	: null	JUXSTAPOSE
57zdu3o2	Chemical	DPP4	Disease	Middle East respiratory syndrome coronavirus	: null	JUXSTAPOSE
tjg0b18p	Chemical	coronavirus	Disease	Middle East respiratory syndrome coronavirus	: null	JUXSTAPOSE
heygj90y	Chemical	coronavirus	Disease	gastroenteritis virus	: null	JUXSTAPOSE
heygj90y	Chemical	coronavirus	Disease	epidemic diarrhea virus	: null	JUXSTAPOSE
heygj90y	Chemical	coronavirus	Disease	acute respiratory syndrome coronavirus (SARS-CoV) and Middle East respiratory syndrome coronavirus	: null	JUXSTAPOSE
heygj90y	Chemical	coronavirus	Disease	gastroenteritis virus	: null	JUXSTAPOSE
heygj90y	Chemical	coronavirus	Disease	epidemic diarrhea virus	: null	JUXSTAPOSE
heygj90y	Chemical	coronavirus	Disease	acute respiratory syndrome coronavirus (SARS-CoV) and Middle East respiratory syndrome coronavirus	: null	JUXSTAPOSE
wpcea8hg	Chemical	nucleotide	Disease	Severo Ochoa	: null	JUXSTAPOSE
wpcea8hg	Chemical	amino acids	Disease	Severo Ochoa	: null	JUXSTAPOSE
5orimuy3	Chemical	zinc	Disease	autoimmune hepatitis	: null	JUXSTAPOSE
5orimuy3	Chemical	zinc	Disease	hepatitis B virus	: null	JUXSTAPOSE
5orimuy3	Chemical	zinc	Disease	hepatitis C virus	: null	JUXSTAPOSE
5orimuy3	Chemical	zinc	Disease	rheumatoid arthritis	: null	JUXSTAPOSE
5orimuy3	Chemical	zinc	Disease	lupus erythematosus	: null	JUXSTAPOSE
5orimuy3	Chemical	zinc	Disease	systemic sclerosis	: null	JUXSTAPOSE
6jg96bdr	Chemical	Mycobacterium tuberculosis	Disease	infectious disease	: null	JUXSTAPOSE
6jg96bdr	Chemical	Mycobacterium tuberculosis	Disease	Mycobacterium tuberculosis	: null	JUXSTAPOSE
6jg96bdr	Chemical	IFN	Disease	granulomatous lesions of Tuberculosis	: null	JUXSTAPOSE
ywo1kdig	Chemical	hepatitis B surface antigen	Disease	hepatitis B	: null	JUXSTAPOSE
jgxbpy4j	Chemical	amino acids	Disease	adenovirus infection	: identify	identify in
jgxbpy4j	Chemical	actinomycin D	Disease	adenovirus infection	: targets	NONE
zp697h4k	Chemical	RAP	Disease	Gastroenteritis Virus	: null	JUXSTAPOSE
zp697h4k	Chemical	coronaviridae family	Disease	gastroenteritis virus	: cause	cause in
zp697h4k	Chemical	coronaviridae family	Disease	diarrhea of piglets	: cause	cause in
zp697h4k	Chemical	Ca	Disease	Retinoblastoma 1	: reduced	DOWN-REGULATE
zp697h4k	Chemical	RAP	Disease	Retinoblastoma 1	: null	JUXSTAPOSE
0rhknk5e	Chemical	IFN	Disease	chronic hepatitis B virus infection	: limited	limited
0rhknk5e	Chemical	IFN	Disease	chronic hepatitis B virus infection	: found	find in
kw4d32dt	Chemical	Steroid	Disease	osteonecrosis	: null	JUXSTAPOSE
kw4d32dt	Chemical	Steroid	Disease	acute respiratory syndrome	: null	JUXSTAPOSE
kw4d32dt	Chemical	Steroid	Disease	bone metabolism	: null	JUXSTAPOSE
kw4d32dt	Chemical	corticosteroid	Disease	osteonecrosis	: null	BIOLOGICAL_PROPERTIES
kw4d32dt	Chemical	corticosteroid	Disease	acute respiratory syndrome	: null	BIOLOGICAL_PROPERTIES
kw4d32dt	Chemical	corticosteroid	Disease	bone metabolism	: null	BIOLOGICAL_PROPERTIES
kw4d32dt	Chemical	corticosteroid	Disease	bone metabolism	: null	JUXSTAPOSE
kw4d32dt	Chemical	corticosteroid	Disease	bone metabolism	: using	use in
kw4d32dt	Chemical	corticosteroid	Disease	osteonecrosis	: using	use in
kw4d32dt	Chemical	corticosteroid	Disease	acute respiratory syndrome	: using	use in
kw4d32dt	Chemical	telopeptide	Disease	bone metabolism	: null	JUXSTAPOSE
kw4d32dt	Chemical	telopeptide	Disease	fever	: null	JUXSTAPOSE
kw4d32dt	Chemical	hydrocortisone	Disease	osteonecrosis	: found	find
kw4d32dt	Chemical	methylprednisolone	Disease	osteonecrosis	: found	find
kw4d32dt	Chemical	hydrocortisone	Disease	osteonecrosis	: found	find
kw4d32dt	Chemical	corticosteroid	Disease	osteonecrosis	: found	find
kw4d32dt	Chemical	corticosteroid	Disease	osteonecrosis	: found	find
kw4d32dt	Chemical	hydrocortisone	Disease	osteonecrosis	: shown	INDICATE_WEAK
kw4d32dt	Chemical	methylprednisolone	Disease	osteonecrosis	: shown	INDICATE_WEAK
vayxg23a	Chemical	Clostridium	Disease	Clostridium difficile infection	: null	JUXSTAPOSE
21stahui	Chemical	ethanol	Disease	acute respiratory syndrome	: confident	DOWN-REGULATE_WEAK
21stahui	Chemical	ethanol	Disease	Middle East respiratory syndrome	: confident	DOWN-REGULATE_WEAK
21stahui	Chemical	sodium	Disease	acute respiratory syndrome	: confident	DOWN-REGULATE_WEAK
21stahui	Chemical	sodium	Disease	Middle East respiratory syndrome	: confident	DOWN-REGULATE_WEAK
1qkwsh6a	Chemical	coronavirus	Disease	Severe Acute Respiratory Syndrome coronavirus	: null	JUXSTAPOSE
1qkwsh6a	Chemical	coronavirus	Disease	Middle East Respiratory Syndrome CoV	: followed	follow by
sgerrb60	Chemical	psittacine birds	Disease	PDD	: null	JUXSTAPOSE
2ggyz30b	Chemical	coronavirus	Disease	coronavirus (CoV) epidemic	: null	NONE
2ggyz30b	Chemical	coronavirus	Disease	acute respiratory syndrome CoV	: follows	NONE
2ggyz30b	Chemical	coronavirus	Disease	Middle East respiratory syndrome CoV	: follows	NONE
zurd5d64	Chemical	AMA	Disease	PBC	: null	JUXSTAPOSE
zurd5d64	Chemical	AMA	Disease	autoimmune disease	: null	JUXSTAPOSE
zurd5d64	Chemical	pyruvate	Disease	autoimmune cholangitis	: coined	coin
zurd5d64	Chemical	PDC-E2	Disease	autoimmune cholangitis	: coined	coin
j9jtrnze	Chemical	PPE	Disease	Severe acute respiratory syndrome	: null	JUXSTAPOSE
j9jtrnze	Chemical	PPE	Disease	MERS: Middle East respiratory syndrome	: null	JUXSTAPOSE
j9jtrnze	Chemical	Methicillin	Disease	Severe acute respiratory syndrome	: null	JUXSTAPOSE
j9jtrnze	Chemical	Methicillin	Disease	MERS: Middle East respiratory syndrome	: null	JUXSTAPOSE
gopihvud	Chemical	sialic acid	Disease	encephalomyelitis virus attachment	: null	JUXSTAPOSE
gopihvud	Chemical	sialic acid	Disease	gastrointestinal tract	: null	JUXSTAPOSE
96t8ws6q	Chemical	prostaglandin	Disease	LPS	: conducted	conduct with
96t8ws6q	Chemical	PGE(2)	Disease	LPS	: conducted	conduct with
96t8ws6q	Chemical	EE	Disease	LPS	: null	JUXSTAPOSE
96t8ws6q	Chemical	EE	Disease	LPS	: incubated	incubate with
96t8ws6q	Chemical	EE	Disease	LPS	: suppressed	suppress with
96t8ws6q	Chemical	lipopolysaccharide	Disease	LPS	: null	JUXSTAPOSE
96t8ws6q	Chemical	nitric oxide	Disease	LPS	: null	JUXSTAPOSE
96t8ws6q	Chemical	PGE	Disease	LPS	: null	JUXSTAPOSE
96t8ws6q	Chemical	EE	Disease	COX	: reduced	reduce by
zx02gxw0	Chemical	MERS coronavirus	Disease	continual Middle East respiratory syndrome	: null	JUXSTAPOSE
s8wnoee1	Chemical	coronavirus	Disease	Middle East respiratory syndrome	: null	JUXSTAPOSE
f9dsrgg6	Chemical	chemokine	Disease	Pyelonephritis	: null	JUXSTAPOSE
r3tzp8pa	Chemical	BETA	Disease	ASSESSMENT OF THE BIOLOGIC ACTIVITY OF INTERFERON BETA FORMULATIONS USED FOR THE TREATMENT OF RELAPSING MULTIPLE SCLEROSIS	: null	JUXSTAPOSE
rbk64vtl	Chemical	2-amino-nicotinonitrile	Disease	gastric cancer	: induced	NONE
rbk64vtl	Chemical	SGC-7901 xenografts	Disease	tumor	: null	JUXSTAPOSE
t2h42tur	Chemical	ATG	Disease	swine fever	: dengue	NONE
t2h42tur	Chemical	ATG	Disease	Newcastle disease	: virus;	NONE
t2h42tur	Chemical	ATG	Disease	respiratory syndrome	: virus;	NONE
t2h42tur	Chemical	ATG	Disease	gastroenteritis virus	: virus;	NONE
t2h42tur		NONE	Chemical	IFN		
t2h42tur		NONE	Chemical	IFN		
t2h42tur		NONE	Chemical	IFN		
t2h42tur		NONE	Chemical	IFN		
t2h42tur	Chemical	OPA1	Disease	swine fever	: null	JUXSTAPOSE
t2h42tur	Chemical	OPA1	Disease	Newcastle disease	: null	JUXSTAPOSE
t2h42tur	Chemical	OPA1	Disease	respiratory syndrome	: induced	INTERACT_WITH_WEAK
t2h42tur	Chemical	OPA1	Disease	gastroenteritis virus	: induced	INTERACT_WITH_WEAK
t2h42tur		NONE	Chemical	oxygen		
t2h42tur		NONE	Chemical	oxygen		
t2h42tur		NONE	Chemical	oxygen		
t2h42tur		NONE	Chemical	oxygen		
t2h42tur	Chemical	serine	Disease	swine fever	: null	JUXSTAPOSE
t2h42tur	Chemical	serine	Disease	Newcastle disease	: null	JUXSTAPOSE
t2h42tur	Chemical	serine	Disease	respiratory syndrome	: null	JUXSTAPOSE
t2h42tur	Chemical	serine	Disease	gastroenteritis virus	: associated	AFFECT_WEAK
t2h42tur	Chemical	STX17	Disease	swine fever	: null	JUXSTAPOSE
t2h42tur	Chemical	STX17	Disease	Newcastle disease	: null	JUXSTAPOSE
t2h42tur	Chemical	STX17	Disease	respiratory syndrome	: null	JUXSTAPOSE
t2h42tur	Chemical	STX17	Disease	gastroenteritis virus	: null	JUXSTAPOSE
t2h42tur	Chemical	tripartite	Disease	swine fever	: containing	contain like
t2h42tur	Chemical	tripartite	Disease	Newcastle disease	: containing	contain like
t2h42tur	Chemical	tripartite	Disease	respiratory syndrome	: containing	contain like
t2h42tur	Chemical	tripartite	Disease	gastroenteritis virus	: containing	contain like
thkoailw	Chemical	CQ	Disease	tumors	: treat	treat through
thkoailw	Chemical	hydroxychloroquine	Disease	tumors	: treat	treat through
thkoailw	Chemical	FDA	Disease	tumors	: treat	treat through
sqwg38wc	Chemical	3E7b	Disease	CHIKV attachment	: blocks	block in
sqwg38wc	Chemical	E2-N218	Disease	CHIKV attachment	: null	JUXSTAPOSE
sqwg38wc	Chemical	3E7b	Disease	viremia	: reduced	DOWN-REGULATE_WEAK
uhpzraah	Chemical	aflatoxin B(1)-lbumin	Disease	HIV	: null	JUXSTAPOSE
uhpzraah	Chemical	aflatoxin B(1)-lbumin	Disease	aflatoxin B(1)-lbumin adduct	: null	JUXSTAPOSE
uhpzraah	Chemical	bilirubin	Disease	HIV	: null	JUXSTAPOSE
uhpzraah	Chemical	bilirubin	Disease	CI1.03-?2	: null	JUXSTAPOSE
uhpzraah	Chemical	aflatoxin	Disease	HIV-positive people	: contribute	contribute in
jjejtsbu	Chemical	Clostridium	Disease	Newcastle disease	: null	JUXSTAPOSE
px0stgm4	Chemical	cephalosporins	Disease	paediatric CAP	: used	use for
fctcwpyc	Chemical	coronavirus	Disease	Middle East respiratory syndrome coronavirus (MERS-CoV)	: null	JUXSTAPOSE
fctcwpyc	Chemical	coronavirus	Disease	Middle East respiratory syndrome coronavirus	: null	JUXSTAPOSE
8heicyda	Chemical	Brazil	Disease	acute respiratory infection	: null	JUXSTAPOSE
2xd4n0kv	Chemical	Cephalosporium sinensis	Disease	Mortierella hepiali	: null	JUXSTAPOSE
3n9dvawa	Chemical	Bacillus anthracis	Disease	Bacillus anthracis	: null	JUXSTAPOSE
yar9nit5	Chemical	nitric oxide	Disease	FBS	: null	JUXSTAPOSE
yar9nit5	Chemical	nitric oxide	Disease	gastroenteritis virus	: null	JUXSTAPOSE
yar9nit5	Chemical	nitric oxide	Disease	tumor	: null	JUXSTAPOSE
yar9nit5	Chemical	IFA	Disease	FBS	: null	JUXSTAPOSE
yar9nit5	Chemical	IFA	Disease	gastroenteritis virus	: null	JUXSTAPOSE
yar9nit5	Chemical	IFA	Disease	tumor	: null	JUXSTAPOSE
yar9nit5	Chemical	phosphate	Disease	FBS	: null	JUXSTAPOSE
yar9nit5	Chemical	phosphate	Disease	gastroenteritis virus	: null	JUXSTAPOSE
yar9nit5	Chemical	phosphate	Disease	tumor	: null	JUXSTAPOSE
yar9nit5	Chemical	ZnF	Disease	FBS	: null	JUXSTAPOSE
yar9nit5	Chemical	ZnF	Disease	gastroenteritis virus	: null	JUXSTAPOSE
yar9nit5	Chemical	ZnF	Disease	tumor	: null	JUXSTAPOSE
yar9nit5	Chemical	zinc	Disease	FBS	: null	JUXSTAPOSE
yar9nit5	Chemical	zinc	Disease	gastroenteritis virus	: null	JUXSTAPOSE
yar9nit5	Chemical	zinc	Disease	tumor	: null	JUXSTAPOSE
6m4q219k	Chemical	TCGA	Disease	glioma	: null	JUXSTAPOSE
6m4q219k	Chemical	TCGA	Disease	glioma	: expressed	express in
6m4q219k	Chemical	TCGA	Disease	glioblastoma	: expressed	express in
y65lguub	Chemical	gold	Disease	tuberculosis	: null	JUXSTAPOSE
y65lguub	Chemical	gold	Disease	HIV	: null	JUXSTAPOSE
ykzsoafe	Chemical	MERS coronavirus	Disease	emerging infectious disease	: null	JUXSTAPOSE
lb1le6xo	Chemical	Ag85A-Mtb32	Disease	tuberculosis	: null	JUXSTAPOSE
lb1le6xo	Chemical	Mycobacterium tuberculosis	Disease	Mycobacterium tuberculosis	: null	JUXSTAPOSE
lb1le6xo	Chemical	Ag	Disease	tuberculosis	: evaluate	evaluate on
4pprk2e7	Chemical	Clostridium botulinum	Disease	Clostridium botulinum neurotoxin	: null	JUXSTAPOSE
4pprk2e7	Chemical	bacterium Clostridium botulinum	Disease	Clostridium botulinum	: null	JUXSTAPOSE
4pprk2e7	Chemical	Clostridium botulinum	Disease	Clostridium botulinum neurotoxin	: null	JUXSTAPOSE
sshqsoqk	Chemical	CpG oligodendronucleotides	Disease	delta inulin plus CpG oligodendronucleotides	: null	JUXSTAPOSE
fcyd8hrb	Chemical	coronavirus vaccine	Disease	Middle East Respiratory Syndrome coronavirus	: null	JUXSTAPOSE
ufmcfic2	Chemical	coronavirus	Disease	acute respiratory syndrome coronavirus	: null	JUXSTAPOSE
0mp1qqhn	Chemical	Mycobacterium tuberculosis	Disease	MDR	: null	JUXSTAPOSE
0mp1qqhn	Chemical	Mycobacterium tuberculosis	Disease	Mycobacterium tuberculosis	: null	JUXSTAPOSE
0mp1qqhn	Chemical	Mycobacterium tuberculosis	Disease	TB	: null	JUXSTAPOSE
0mp1qqhn	Chemical	MDR	Disease	tuberculosis	: useful	useful
0mp1qqhn	Chemical	MDR	Disease	XDR-TB	: null	JUXSTAPOSE
lmobrtbs	Chemical	influenza vaccine	Disease	cystic fibrosis	: null	JUXSTAPOSE
huan94tf	Chemical	coronavirus	Disease	Middle East Respiratory Syndrome coronavirus	: null	JUXSTAPOSE
i9n95wgn	Chemical	Mycobacterium tuberculosis	Disease	Mycobacterium tuberculosis	: null	JUXSTAPOSE
14a5861f	Chemical	Rotavirus	Disease	mucosal immunity	: null	JUXSTAPOSE
14a5861f	Chemical	Rotavirus	Disease	Rotavirus infection	: null	JUXSTAPOSE
14a5861f	Chemical	Rotavirus	Disease	environmental enteropathy	: null	JUXSTAPOSE
alky9bbt	Chemical	coronavirus 229E and OC43	Disease	influenza A	: null	JUXSTAPOSE
alky9bbt	Chemical	coronavirus 229E and OC43	Disease	respiratory syncytial virus A	: null	JUXSTAPOSE
9krulhm8	Chemical	validate eIF4A	Disease	-cancer	: null	JUXSTAPOSE
leu0vp0m	Chemical	coronavirus	Disease	Middle East respiratory syndrome coronavirus	: null	JUXSTAPOSE
psfusppi	Chemical	coronavirus	Disease	often fatal respiratory disease	: causes	NONE
2rth2rp9	Chemical	coronavirus	Disease	Middle East respiratory syndrome coronavirus	: null	JUXSTAPOSE
2rth2rp9	Chemical	coronavirus	Disease	Middle East respiratory syndrome coronavirus	: null	JUXSTAPOSE
pe52rajd	Chemical	coronavirus	Disease	Ebola virus	: null	JUXSTAPOSE
pe52rajd	Chemical	coronavirus	Disease	Lassa fever virus	: null	JUXSTAPOSE
msqhnyhw	Chemical	coronavirus	Disease	Middle East respiratory syndrome coronavirus	: null	JUXSTAPOSE
iex8s5fw	Chemical	coronavirus	Disease	Middle East respiratory syndrome coronavirus	: null	JUXSTAPOSE
iex8s5fw	Chemical	coronavirus	Disease	ongoing Middle East respiratory syndrome coronavirus	: null	JUXSTAPOSE
odyb4slr	Chemical	swine coronavirus	Disease	diarrhea	: causes	NONE
99d8e6j8	Chemical	coronavirus	Disease	acute diarrhea syndrome	: null	JUXSTAPOSE
99d8e6j8	Chemical	coronavirus	Disease	diarrhea syndrome	: null	JUXSTAPOSE
99d8e6j8	Chemical	coronavirus	Disease	diarrhea	: causes	NONE
ea99j2qn	Chemical	coronavirus	Disease	pneumonia	: null	JUXSTAPOSE
6wdwrttn	Chemical	coronavirus	Disease	SARS-CoV	: null	JUXSTAPOSE
6wdwrttn	Chemical	coronavirus	Disease	immunodeficiency	: null	JUXSTAPOSE
vfq5ft08	Chemical	coronavirus SARS-CoV-2	Disease	acute respiratory syndrome coronavirus 2	: null	JUXSTAPOSE
uy2553z7	Chemical	CEA	Disease	carcinoembryonic antigen (CEA)-搑elated CAM	: null	JUXSTAPOSE
rlabxfss	Chemical	phosphatidylserine	Disease	HIV	: null	JUXSTAPOSE
rlabxfss	Chemical	phosphatidylserine	Disease	HIV-1 infection	: define	PLAIN_DEFINE_WEAK
rlabxfss	Chemical	PS-nnexin II	Disease	HIV-1 infection	: represent	represent
55gi6gyx	Chemical	amino acids	Disease	lymphocytic choriomeningitis virus	: null	JUXSTAPOSE
k751ryv4	Chemical	IFN	Disease	encephalomyelitis	: null	JUXSTAPOSE
8t9gbb4g	Chemical	PLA(2)G2D	Disease	acute respiratory syndrome-coronavirus	: infected	infect with
czqw99kr	Chemical	IFN	Disease	mucosal infections	: null	JUXSTAPOSE
vipx6t7e	Chemical	MDA5	Disease	influenza virus	: restrict	restrict
vipx6t7e	Chemical	MDA	Disease	MDA5 deficiency	: null	JUXSTAPOSE
vipx6t7e	Chemical	MDA	Disease	inborn error	: null	JUXSTAPOSE
vipx6t7e	Chemical	IFN	Disease	MDA5 deficiency	: null	JUXSTAPOSE
vipx6t7e	Chemical	IFN	Disease	inborn error	: null	JUXSTAPOSE
jqv0lyfx	Chemical	IFN	Disease	inborn errors of type I"	: null	JUXSTAPOSE
i0imuyqg	Chemical	IFN	Disease	chronic infections	: augment	METHOD_OF_WEAK
i0imuyqg	Chemical	IFN	Disease	cancer	: augment	METHOD_OF_WEAK
jnbq29c8	Chemical	coronavirus	Disease	KD	: null	JUXSTAPOSE
jnbq29c8	Chemical	coronavirus	Disease	coronavirus (HCoV)-揘ew Haven	: null	JUXSTAPOSE
jnbq29c8	Chemical	coronavirus	Disease	NH	: null	JUXSTAPOSE
jnbq29c8	Chemical	NH	Disease	KD	: null	JUXSTAPOSE
jnbq29c8	Chemical	NH	Disease	coronavirus (HCoV)-揘ew Haven	: null	JUXSTAPOSE
jnbq29c8	Chemical	NH	Disease	NH	: null	JUXSTAPOSE
jnbq29c8	Chemical	NH	Disease	acute KD	: positive	positive
iwearl9q	Chemical	coronavirus	Disease	respiratory syncytial virus	: null	JUXSTAPOSE
iwearl9q	Chemical	parainfluenza	Disease	respiratory syncytial virus	: null	JUXSTAPOSE
q5msn97r	Chemical	parainfluenza	Disease	respiratory syncytial virus	: null	JUXSTAPOSE
fmw38m95	Chemical	MDR Acinetobacter baumannii	Disease	MDR Acinetobacter baumannii	: null	JUXSTAPOSE
st2syidh	Chemical	dithiothreitol	Disease	HTS	: used	use in
fqp070c6	Chemical	NIH-ENVA-DOD	Disease	HIV	: null	JUXSTAPOSE
j08n3ies	Chemical	Angiotensin Peptides	Disease	Nitric Oxide in Cardiovascular Disease	: null	JUXSTAPOSE
j08n3ies	Chemical	Nitric Oxide	Disease	Nitric Oxide in Cardiovascular Disease	: null	JUXSTAPOSE
j08n3ies	Chemical	angiotensin	Disease	cardiovascular diseases	: plays	play in
j08n3ies	Chemical	angiotensin	Disease	hypertension	: plays	play in
j08n3ies	Chemical	angiotensin	Disease	diabetes	: plays	play in
j08n3ies	Chemical	angiotensin	Disease	heart failure	: plays	play in
gp1e8m7y	Chemical	FDA	Disease	global infectious disease	: responding	respond to
gp1e8m7y	Chemical	FDA	Disease	infectious disease	: and	and
7plt4s6b	Chemical	CSAX	Disease	retinopathy of prematurity	: highlights	highlight
7plt4s6b	Chemical	CSAX	Disease	obese	: null	JUXSTAPOSE
0cxdtr7r	Chemical	IFN	Disease	vesicular stomatitis	: null	JUXSTAPOSE
0cxdtr7r	Chemical	nitric oxide	Disease	vesicular stomatitis	: null	JUXSTAPOSE
l2plf6bm	Chemical	PPE	Disease	pandemic influenza	: acquired	acquire because
og2y86dq	Chemical	calcium	Disease	heart failure	: shows	NONE
og2y86dq	Chemical	calcium	Disease	heart failure	: shows	NONE
bxx8kzdg	Chemical	Clostridium botulinum Neurotoxin Type A Botulinum neurotoxins	Disease	Clostridium botulinum Neurotoxin Type A Botulinum neurotoxins	: null	JUXSTAPOSE
a4myu4jb	Chemical	Paraffin	Disease	Acute Respiratory Distress Syndrome	: null	JUXSTAPOSE
a4myu4jb	Chemical	coronavirus	Disease	severe acute respiratory syndrome	: null	JUXSTAPOSE
a4myu4jb	Chemical	paraffin	Disease	severe acute respiratory syndrome	: null	JUXSTAPOSE
jbm9p7xc	Chemical	poly ICLC	Disease	lung inflammation	: increased	UP-REGULATE
jbm9p7xc	Chemical	IFN	Disease	pulmonary inflammation	: null	JUXSTAPOSE
jbm9p7xc	Chemical	IFN	Disease	pulmonary inflammation	: null	JUXSTAPOSE
c1fzx7if	Chemical	IFN	Disease	type I"	: null	JUXSTAPOSE
c1fzx7if	Chemical	IFN	Disease	type I"	: null	JUXSTAPOSE
dnefxuc7	Chemical	IFN	Disease	hepatitis C virus	: linked	link with
dnefxuc7	Chemical	IFNL4	Disease	HCV-infected	: associated	associate with
3buyqqcs	Chemical	chemokine	Disease	HIV-1 infection	: null	INJECT
3buyqqcs	Chemical	chemokine	Disease	HIV	: infected	NONE
3buyqqcs	Chemical	NT2	Disease	HIV-1-infected MDM	: null	JUXSTAPOSE
5x4jzxgy	Chemical	Flavocoxid	Disease	Knee Osteoarthritis	: null	JUXSTAPOSE
5x4jzxgy	Chemical	flavocoxid	Disease	knee osteoarthritis	: null	JUXSTAPOSE
5x4jzxgy	Chemical	flavonoids	Disease	knee osteoarthritis	: null	JUXSTAPOSE
m4paktyf	Chemical	Dimethoxyphenyl	Disease	4-?Hydroxyl-3-?5-?Dimethoxyphenyl)Propionic Acid	: null	JUXSTAPOSE
m4paktyf	Chemical	Propionic Acid	Disease	4-?Hydroxyl-3-?5-?Dimethoxyphenyl)Propionic Acid	: null	JUXSTAPOSE
m4paktyf	Chemical	THP	Disease	4-?Hydroxyl-3-?5-?Dimethoxyphenyl)Propionic Acid	: null	JUXSTAPOSE
m4paktyf	Chemical	cholesterol	Disease	atherosclerosis	: null	NONE
m4paktyf	Chemical	ATP	Disease	atherosclerosis	: null	JUXSTAPOSE
m4paktyf	Chemical	kimchi methanol extract	Disease	4-?hydroxyl-3-?5-?dimethoxyphenyl)propionic	: null	JUXSTAPOSE
m4paktyf	Chemical	3-(4-?hydroxyl-3-?5-?dimethoxyphenyl)propionic acid	Disease	4-?hydroxyl-3-?5-?dimethoxyphenyl)propionic	: null	JUXSTAPOSE
m4paktyf	Chemical	HDMPPA	Disease	4-?hydroxyl-3-?5-?dimethoxyphenyl)propionic	: null	JUXSTAPOSE
m4paktyf	Chemical	cholesterol	Disease	4-?hydroxyl-3-?5-?dimethoxyphenyl)propionic	: null	JUXSTAPOSE
m4paktyf	Chemical	THP	Disease	4-?hydroxyl-3-?5-?dimethoxyphenyl)propionic	: null	JUXSTAPOSE
h75jdmrb	Chemical	Phosphorothioate	Disease	B16 Melanoma	: Inhibits	DOWN-REGULATE_WEAK
h75jdmrb	Chemical	PolyG	Disease	B16 Melanoma	: Inhibits	DOWN-REGULATE_WEAK
h75jdmrb	Chemical	oligodeoxynucleotides	Disease	tumor	: inhibit	DOWN-REGULATE_WEAK
h75jdmrb	Chemical	guanosines	Disease	B16 melanoma	: influenced	AFFECT_WEAK
h75jdmrb	Chemical	phosphorothioate	Disease	B16 melanoma	: inhibit	inhibit on
42vfjfht	Chemical	Oligonucleotides	Disease	Duchenne Muscular Dystrophy	: Skipping	skip for
68a09kxg	Chemical	Oligonucleotides	Disease	Neurogenetic Diseases	: Correct	correct in
0n2dd7u6	Chemical	Morpholino Oligonucleotide	Disease	Systemic Brain	: null	JUXSTAPOSE
0n2dd7u6	Chemical	Morpholino Oligonucleotide	Disease	Spinal Muscular Atrophy	: null	JUXSTAPOSE
0n2dd7u6	Chemical	oligonucleotides	Disease	neuromuscular diseases	: emerging	emerge with
0n2dd7u6	Chemical	oligonucleotides	Disease	Duchenne muscular dystrophy	: emerging	emerge with
0n2dd7u6	Chemical	oligonucleotides	Disease	DMD	: emerging	emerge with
0n2dd7u6	Chemical	oligonucleotides	Disease	spinal muscular atrophy	: emerging	emerge with
0n2dd7u6	Chemical	oligonucleotides	Disease	neuromuscular diseases	: null	JUXSTAPOSE
0n2dd7u6	Chemical	oligonucleotides	Disease	Duchenne muscular dystrophy	: undergoing	undergo
0n2dd7u6	Chemical	oligonucleotides	Disease	DMD	: undergoing	undergo
0n2dd7u6	Chemical	oligonucleotides	Disease	spinal muscular atrophy	: undergoing	undergo
0n2dd7u6	Chemical	PMO SSO	Disease	neurodegenerative diseases	: extending	extend to
eg2inib4	Chemical	CRMP2	Disease	glial fibrillary acidic	: null	INTERACT_WITH
eg2inib4	Chemical	CRMP2	Disease	neuropathic pain	: evaluated	INTERACT_WITH
fwgkpiex	Chemical	coronavirus	Disease	acute respiratory syndrome coronavirus	: null	JUXSTAPOSE
8zyzbl2e	Chemical	coronavirus	Disease	Middle East respiratory syndrome coronavirus	: null	JUXSTAPOSE
yb54i1ne	Chemical	coronavirus	Disease	Middle East respiratory syndrome coronavirus	: identified	identify in
h1xzj01e	Chemical	coronavirus	Disease	acute respiratory syndrome	: null	JUXSTAPOSE
o3v6p9nf	Chemical	lipopolysaccharide	Disease	LPS	: null	JUXSTAPOSE
k72ims2f	Chemical	chemokine	Disease	hypoxia	: upregulated;	upregulated;
7rwpq86d	Chemical	Mycobacterium	Disease	Mycobacterium tuberculosis Whole	: null	JUXSTAPOSE
7rwpq86d	Chemical	Mycobacterium	Disease	Nitric Oxide Secretion	: Enhances	NONE
7rwpq86d	Chemical	Nitric Oxide	Disease	Mycobacterium tuberculosis Whole	: null	JUXSTAPOSE
7rwpq86d	Chemical	Nitric Oxide	Disease	Nitric Oxide Secretion	: null	JUXSTAPOSE
29p01wfx	Chemical	keyhole limpet haemocyanin	Disease	Middle East respiratory syndrome coronavvirus	: null	JUXSTAPOSE
