NO.	E_type1	Entity1	E_type2	Entity2	KeyWord	Relation
16422144	Herbs	ethanol	CHED	ethanol	: bred	NONE
16422144	Herbs	ethanol	SPEC	mouse	: bred	NONE
16422144	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
16422144	Herbs	ethanol	PROC	response to ethanol	: null	JUXSTAPOSE
16422144	Herbs	ethanol	DISO	depression	: null	JUXSTAPOSE
16422144	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
16422144	Herbs	ethanol	SPEC	mouse	: null	JUXSTAPOSE
16422144	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
16422144	Herbs	ethanol	PROC	response to ethanol	: null	JUXSTAPOSE
16422144	Herbs	ethanol	DISO	depression	: null	JUXSTAPOSE
16422144	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
16422144	Herbs	ethanol	PROC	response to ethanol	: null	JUXSTAPOSE
16490989	Herbs	ethanol	CHED	ethanol	: equivalent	equivalent
16490989	Herbs	ethanol	CHED	acetone	: null	JUXSTAPOSE
16490989	Herbs	ethanol	CHED	methanol	: null	JUXSTAPOSE
16490989	Herbs	ethanol	CHED	glutaraldehyde	: null	JUXSTAPOSE
16490989	Herbs	ethanol	CHED	formalin	: null	JUXSTAPOSE
16490989	Herbs	ethanol	CHED	fixative	: null	JUXSTAPOSE
16490989	Herbs	ethanol	COMP	cells	: null	JUXSTAPOSE
16490989	Herbs	ethanol	ANAT	cells	: null	JUXSTAPOSE
16490989	Herbs	ethanol	DISO	SARS	: null	JUXSTAPOSE
16490989	Herbs	ethanol	CHED	PVP	: null	JUXSTAPOSE
16507566	Herbs	ethanol	CHED	solvent	: null	JUXSTAPOSE
16507566	Herbs	ethanol	PRGE	SARS-CoV	: null	JUXSTAPOSE
16507566	Herbs	ethanol	DISO	SARS	: null	JUXSTAPOSE
16563102	Herbs	ethanol	DISO	ethanol abuse	: null	JUXSTAPOSE
16563102	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
16563102	Herbs	ethanol	DISO	cholelithiasis	: null	JUXSTAPOSE
16843832	Herbs	ethanol	PROC	REM	: null	JUXSTAPOSE
16843832	Herbs	ethanol	ANAT	tissue	: null	JUXSTAPOSE
16843832	Herbs	ethanol	DISO	infiltrated	: null	JUXSTAPOSE
16843832	Herbs	ethanol	DISO	dehydrated	: null	JUXSTAPOSE
16843832	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
16991004	Herbs	ethanol	SPEC	Pichia pastoris	: null	JUXSTAPOSE
16991004	Herbs	ethanol	PROC	protein expression	: null	JUXSTAPOSE
16991004	Herbs	ethanol	CHED	protein	: null	JUXSTAPOSE
16991004	Herbs	ethanol	PROC	expression	: null	JUXSTAPOSE
19429341	Herbs	ethanol	CHED	ethyl acetate	: null	JUXSTAPOSE
19429341	Herbs	ethanol	CHED	methanol	: null	JUXSTAPOSE
19429341	Herbs	ethanol	ANAT	root	: null	JUXSTAPOSE
19429341	Herbs	ethanol	SPEC	Isatis indigotica	: null	JUXSTAPOSE
19692148	Herbs	ethanol	SPEC	virus	: demonstrated	demonstrate without
19692148	Herbs	ethanol	SPEC	MHV	: demonstrated	demonstrate without
19692148	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
19692148	Herbs	ethanol	CHED	hypochlorite	: null	JUXSTAPOSE
19692148	Herbs	ethanol	CHED	triclosan	: null	JUXSTAPOSE
19692148	Herbs	ethanol	CHED	disinfectants	: demonstrated	demonstrate without
20934345	Herbs	ethanol	CHED	pro	: exhibited	NONE
20934345	Herbs	ethanol	PRGE	SARS-CoV 3CL(pro)	: exhibited	NONE
20934345	Herbs	ethanol	DISO	SARS	: exhibited	NONE
20934345	Herbs	ethanol	SPEC	T. nucifera	: null	NONE
20934345	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
20934345	Herbs	ethanol	SPEC	plant	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	OPA	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	phthalaldehyde	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	hypochlorite	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	o-phenylphenol	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	OPA	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	phthalaldehyde	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	hypochlorite	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	o-phenylphenol	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	OPA	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	phthalaldehyde	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	hypochlorite	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	o-phenylphenol	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	hypochlorite	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	OPA	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
21256627	Herbs	ethanol	SPEC	TGEV	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	hypochlorite	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	OPA	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
21256627	Herbs	ethanol	SPEC	TGEV	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	hypochlorite	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	OPA	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
21256627	Herbs	ethanol	SPEC	TGEV	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	hypochlorite	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	OPA	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
21256627	Herbs	ethanol	SPEC	MHV	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	hypochlorite	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	OPA	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
21256627	Herbs	ethanol	SPEC	MHV	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	hypochlorite	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	OPA	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
21256627	Herbs	ethanol	SPEC	MHV	: null	JUXSTAPOSE
21256627	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
21922588	Herbs	ethanol	SPEC	ray	: determined	determine by
21922588	Herbs	ethanol	PRGE	HR2	: null	JUXSTAPOSE
21922588	Herbs	ethanol	SPEC	helices	: null	JUXSTAPOSE
21922588	Herbs	ethanol	CHED	TFE	: null	JUXSTAPOSE
21922588	Herbs	ethanol	CHED	trifluoroethanol	: null	JUXSTAPOSE
21922588	Herbs	ethanol	CHED	solvent	: null	JUXSTAPOSE
21922588	Herbs	ethanol	PRGE	HR2	: null	JUXSTAPOSE
22310499	Herbs	ethanol	DISO	GSH	: null	JUXSTAPOSE
22310499	Herbs	ethanol	PRGE	GSH	: null	JUXSTAPOSE
22310499	Herbs	ethanol	CHED	GSH	: null	JUXSTAPOSE
22310499	Herbs	ethanol	CHED	TCEP	: null	JUXSTAPOSE
22310499	Herbs	ethanol	CHED	tris(2-carboxyethyl)phosphine	: null	JUXSTAPOSE
22310499	Herbs	ethanol	CHED	mercaptoethanol	: null	JUXSTAPOSE
22310499	Herbs	ethanol	CHED	dithiothreitol	: null	JUXSTAPOSE
22310499	Herbs	ethanol	CHED	reducing agents	: null	JUXSTAPOSE
22310499	Herbs	ethanol	DISO	GSH	: null	JUXSTAPOSE
22310499	Herbs	ethanol	CHED	GSH	: null	JUXSTAPOSE
23285797	Herbs	ethanol	CHED	triterpenoids	: isolated	isolated
23285797	Herbs	ethanol	SPEC	E. neriifolia	: null	JUXSTAPOSE
23323951	Herbs	ethanol	PRGE	SARS-CoV PLpro	: null	JUXSTAPOSE
23323951	Herbs	ethanol	DISO	SARS	: null	JUXSTAPOSE
23323951	Herbs	ethanol	SPEC	Psoralea corylifolia	: null	JUXSTAPOSE
23323951	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
23323951	Herbs	ethanol	CHED	isobavachalcone	: led	NONE
23323951	Herbs	ethanol	CHED	neobavaisoflavone	: led	NONE
23323951	Herbs	ethanol	CHED	aromatic compounds	: led	NONE
23323951	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
23821410	Herbs	ethanol	PRGE	RNase H	: null	JUXSTAPOSE
23821410	Herbs	ethanol	ENZY	RNase H	: null	JUXSTAPOSE
23821410	Herbs	ethanol	SPEC	HIV-1	: growing	grow in
23821410	Herbs	ethanol	DISO	HIV	: growing	grow in
23821410	Herbs	ethanol	SPEC	Hypericaceae	: null	JUXSTAPOSE
23821410	Herbs	ethanol	SPEC	Hypericum hircinum	: null	JUXSTAPOSE
23821410	Herbs	ethanol	PRGE	RNase H	: null	JUXSTAPOSE
23821410	Herbs	ethanol	ENZY	RNase H	: null	JUXSTAPOSE
24028651	Herbs	ethanol	CHED	mercaptoethanol	: abrogated	NONE
24028651	Herbs	ethanol	CHED	mercury	: null	JUXSTAPOSE
24028651	Herbs	ethanol	PRGE	aquaporin-1	: null	JUXSTAPOSE
24028651	Herbs	ethanol	PROC	aquaporin	: null	JUXSTAPOSE
24028651	Herbs	ethanol	FUNC	aquaporin	: null	JUXSTAPOSE
24028651	Herbs	ethanol	DISO	blocking	: null	JUXSTAPOSE
24028651	Herbs	ethanol	COMP	cell	: null	JUXSTAPOSE
24028651	Herbs	ethanol	ANAT	cell	: null	JUXSTAPOSE
24433341	Herbs	ethanol	CHED	polyphenol	: tested	NONE
24433341	Herbs	ethanol	ANAT	tissues	: tested	NONE
24433341	Herbs	ethanol	SPEC	plant	: tested	NONE
24433341	Herbs	ethanol	SPEC	IBV	: tested	NONE
24433341	Herbs	ethanol	SPEC	Sambucus nigra	: null	JUXSTAPOSE
24433341	Herbs	ethanol	SPEC	Nigella sativa	: null	JUXSTAPOSE
24433341	Herbs	ethanol	SPEC	Rhodiola rosea	: null	JUXSTAPOSE
24433341	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
24882413	Herbs	ethanol	PRGE	papain-like protease	: showed	show to
24882413	Herbs	ethanol	ENZY	papain	: showed	show to
24882413	Herbs	ethanol	PROC	inhibition	: showed	show to
24882413	Herbs	ethanol	SPEC	T. terrestris	: null	JUXSTAPOSE
24882413	Herbs	ethanol	CHED	methanol	: null	JUXSTAPOSE
26190637	Herbs	ethanol	CHED	acetone	: required	require in
26190637	Herbs	ethanol	CHED	methanol	: null	JUXSTAPOSE
26190637	Herbs	ethanol	CHED	mixture	: null	JUXSTAPOSE
26190637	Herbs	ethanol	COMP	cell	: required	require in
26190637	Herbs	ethanol	ANAT	cell	: required	require in
26190637	Herbs	ethanol	CHED	formaldehyde	: required	require in
26190637	Herbs	ethanol	CHED	buffer	: required	require in
26295655	Herbs	ethanol	CHED	polidocanol	: null	JUXSTAPOSE
26295655	Herbs	ethanol	DISO	occluded	: null	JUXSTAPOSE
26295655	Herbs	ethanol	DISO	gastric varices	: null	JUXSTAPOSE
26295655	Herbs	ethanol	ANAT	gastric	: null	JUXSTAPOSE
26295655	Herbs	ethanol	CHED	polidocanol	: enrolled	enrol in
26295655	Herbs	ethanol	CHED	oleate	: null	JUXSTAPOSE
26295655	Herbs	ethanol	CHED	ethanolamine	: null	JUXSTAPOSE
26295655	Herbs	ethanol	CHED	oleate	: null	JUXSTAPOSE
26295655	Herbs	ethanol	DISO	acute respiratory distress syndrome	: null	JUXSTAPOSE
26295655	Herbs	ethanol	PROC	died	: null	JUXSTAPOSE
26295655	Herbs	ethanol	CHED	polidocanol	: null	JUXSTAPOSE
26295655	Herbs	ethanol	CHED	oleate	: <	<
26295655	Herbs	ethanol	CHED	ethanolamine	: null	JUXSTAPOSE
26295655	Herbs	ethanol	CHED	polidocanol	: null	JUXSTAPOSE
26295655	Herbs	ethanol	CHED	oleate	: <	<
26295655	Herbs	ethanol	DISO	hemolysis	: greater	greater
26295655	Herbs	ethanol	PROC	hemolysis	: greater	greater
26295655	Herbs	ethanol	CHED	polidocanol	: greater	greater
26295655	Herbs	ethanol	CHED	oleate	: null	JUXSTAPOSE
26295655	Herbs	ethanol	CHED	ethanolamine	: null	JUXSTAPOSE
26295655	Herbs	ethanol	DISO	gastric varices	: null	JUXSTAPOSE
26295655	Herbs	ethanol	ANAT	gastric	: null	JUXSTAPOSE
26295655	Herbs	ethanol	CHED	oleate	: null	JUXSTAPOSE
26295655	Herbs	ethanol	DISO	hemolysis	: reduced	DOWN-REGULATE_WEAK
26295655	Herbs	ethanol	PROC	hemolysis	: reduced	DOWN-REGULATE_WEAK
26295655	Herbs	ethanol	CHED	oleate	: null	JUXSTAPOSE
26295655	Herbs	ethanol	CHED	ethanolamine	: null	JUXSTAPOSE
26295655	Herbs	ethanol	DISO	gastric varices	: null	JUXSTAPOSE
26295655	Herbs	ethanol	ANAT	gastric	: null	JUXSTAPOSE
26295655	Herbs	ethanol	CHED	Polidocanol	: null	JUXSTAPOSE
26295655	Herbs	ethanol	CHED	polidocanol	: null	JUXSTAPOSE
27314007	Herbs	ethanol	CHED	MIC	: exhibited	NONE
27314007	Herbs	ethanol	SPEC	Staphylococcus aureus	: cereus	NONE
27314007	Herbs	ethanol	SPEC	Listeria monocytogenes	: cereus	NONE
27314007	Herbs	ethanol	CHED	MIC	: cereus	NONE
27314007	Herbs	ethanol	SPEC	Bacillus cereus	: null	NONE
27314007	Herbs	ethanol	PRGE	Ribonuclease H	: null	JUXSTAPOSE
27314007	Herbs	ethanol	ENZY	Ribonuclease H	: null	JUXSTAPOSE
27314007	Herbs	ethanol	PRGE	HIV-1 RT DNA polymerase	: null	JUXSTAPOSE
27314007	Herbs	ethanol	SPEC	HIV-1	: null	JUXSTAPOSE
27314007	Herbs	ethanol	DISO	HIV	: null	JUXSTAPOSE
27314007	Herbs	ethanol	CHED	inhibitor	: null	JUXSTAPOSE
27314007	Herbs	ethanol	DISO	HIV	: null	JUXSTAPOSE
27314007	Herbs	ethanol	SPEC	HIV	: null	JUXSTAPOSE
27314007	Herbs	ethanol	PROC	metabolic	: null	JUXSTAPOSE
27892522	Herbs	ethanol	CHED	peptides	: null	JUXSTAPOSE
27892522	Herbs	ethanol	COMP	vesicles	: null	JUXSTAPOSE
27892522	Herbs	ethanol	DISO	vesicles	: null	JUXSTAPOSE
27892522	Herbs	ethanol	ANAT	vesicles	: null	JUXSTAPOSE
27892522	Herbs	ethanol	CHED	peptides	: null	JUXSTAPOSE
27892522	Herbs	ethanol	FUNC	FPs	: null	JUXSTAPOSE
27892522	Herbs	ethanol	DISO	SARS	: null	JUXSTAPOSE
28091625	Herbs	ethanol	CHED	lipids	: enabling	enable
28091625	Herbs	ethanol	CHED	metabolites	: enabling	enable
28091625	Herbs	ethanol	CHED	proteins	: enabling	enable
28091625	Herbs	ethanol	DISO	inactivation	: enabling	enable
28091625	Herbs	ethanol	DISO	infectious	: null	JUXSTAPOSE
28091625	Herbs	ethanol	CHED	methanol	: null	JUXSTAPOSE
28091625	Herbs	ethanol	CHED	chloroform	: null	JUXSTAPOSE
28091625	Herbs	ethanol	DISO	inactivation	: null	JUXSTAPOSE
28540745	Herbs	ethanol	PRGE	RNase H	: null	JUXSTAPOSE
28540745	Herbs	ethanol	ENZY	RNase H	: null	JUXSTAPOSE
28540745	Herbs	ethanol	SPEC	HIV-1	: inhibit	DOWN-REGULATE_WEAK
28540745	Herbs	ethanol	DISO	HIV	: inhibit	DOWN-REGULATE_WEAK
28540745	Herbs	ethanol	CHED	methanol	: null	JUXSTAPOSE
28540745	Herbs	ethanol	ANAT	stem	: null	JUXSTAPOSE
28540745	Herbs	ethanol	SPEC	U. angolensis	: null	JUXSTAPOSE
29397771	Herbs	ethanol	CHED	inhibitors	: null	JUXSTAPOSE
29397771	Herbs	ethanol	PRGE	integrase	: null	JUXSTAPOSE
29397771	Herbs	ethanol	PROC	transcriptase	: null	JUXSTAPOSE
29397771	Herbs	ethanol	FUNC	transcriptase	: null	JUXSTAPOSE
29397771	Herbs	ethanol	PRGE	reverse transcriptase	: null	JUXSTAPOSE
29397771	Herbs	ethanol	ENZY	reverse transcriptase	: null	JUXSTAPOSE
29397771	Herbs	ethanol	SPEC	HIV-1	: null	JUXSTAPOSE
29397771	Herbs	ethanol	DISO	HIV	: null	JUXSTAPOSE
29397771	Herbs	ethanol	CHED	inhibitors	: null	JUXSTAPOSE
29397771	Herbs	ethanol	PROC	integrase inhibitors	: null	JUXSTAPOSE
29397771	Herbs	ethanol	PRGE	integrase	: null	JUXSTAPOSE
29397771	Herbs	ethanol	PROC	transcriptase	: null	JUXSTAPOSE
29397771	Herbs	ethanol	FUNC	transcriptase	: null	JUXSTAPOSE
29397771	Herbs	ethanol	PRGE	reverse transcriptase	: null	JUXSTAPOSE
29397771	Herbs	ethanol	ENZY	reverse transcriptase	: null	JUXSTAPOSE
29397771	Herbs	ethanol	SPEC	HIV-1	: null	JUXSTAPOSE
29397771	Herbs	ethanol	DISO	HIV	: null	JUXSTAPOSE
29716960	Herbs	ethanol	CHED	choline	: null	JUXSTAPOSE
29716960	Herbs	ethanol	CHED	CDP	: null	JUXSTAPOSE
29716960	Herbs	ethanol	CHED	cytidine	: null	JUXSTAPOSE
29716960	Herbs	ethanol	PROC	pathways	: null	JUXSTAPOSE
29716960	Herbs	ethanol	ANAT	liver	: null	JUXSTAPOSE
29716960	Herbs	ethanol	CHED	lipoproteins	: null	JUXSTAPOSE
29716960	Herbs	ethanol	CHED	phospholipid	: null	JUXSTAPOSE
29716960	Herbs	ethanol	CHED	phosphatidylcholine	: null	JUXSTAPOSE
29716960	Herbs	ethanol	ANAT	Plasma	: null	JUXSTAPOSE
29941207	Herbs	ethanol	DISO	lung diseases	: null	JUXSTAPOSE
29941207	Herbs	ethanol	ANAT	lung	: null	JUXSTAPOSE
29941207	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
29941207	Herbs	ethanol	ANAT	lung	: null	JUXSTAPOSE
29941207	Herbs	ethanol	PROC	drinking	: null	JUXSTAPOSE
29941207	Herbs	ethanol	DISO	Binge	: null	JUXSTAPOSE
29941207	Herbs	ethanol	ANAT	airway	: reduces	DOWN-REGULATE_WEAK
29941207	Herbs	ethanol	CHED	ethanol	: different	different
29941207	Herbs	ethanol	PROC	desensitization	: different	different
29941207	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
29941207	Herbs	ethanol	COMP	cells	: null	JUXSTAPOSE
29941207	Herbs	ethanol	ANAT	cells	: null	JUXSTAPOSE
29941207	Herbs	ethanol	ANAT	epithelium	: null	JUXSTAPOSE
29941207	Herbs	ethanol	COMP	cilia	: different	different
29941207	Herbs	ethanol	ANAT	cilia	: different	different
29941207	Herbs	ethanol	ANAT	airway	: reduces	DOWN-REGULATE
29941207	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
29941207	Herbs	ethanol	PROC	desensitization	: null	JUXSTAPOSE
29941207	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
29941207	Herbs	ethanol	COMP	cells	: null	JUXSTAPOSE
29941207	Herbs	ethanol	ANAT	cells	: null	JUXSTAPOSE
29941207	Herbs	ethanol	ANAT	epithelium	: null	JUXSTAPOSE
29941207	Herbs	ethanol	COMP	cilia	: null	JUXSTAPOSE
29941207	Herbs	ethanol	ANAT	cilia	: null	JUXSTAPOSE
31560964	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
31560964	Herbs	ethanol	SPEC	Sambucus	: null	JUXSTAPOSE
31560964	Herbs	ethanol	CHED	Antiviral	: null	JUXSTAPOSE
31560964	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
31560964	Herbs	ethanol	ANAT	stem	: null	JUXSTAPOSE
31560964	Herbs	ethanol	SPEC	Sambucus	: null	JUXSTAPOSE
31560964	Herbs	ethanol	CHED	antiviral	: null	JUXSTAPOSE
32035997	Herbs	ethanol	CHED	hydrogen peroxide	: null	JUXSTAPOSE
32035997	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
32035997	Herbs	ethanol	CHED	metal	: null	JUXSTAPOSE
32035997	Herbs	ethanol	SPEC	human	: null	JUXSTAPOSE
32035997	Herbs	ethanol	SPEC	coronavirus	: null	JUXSTAPOSE
32035997	Herbs	ethanol	DISO	Syndrome	: null	JUXSTAPOSE
32035997	Herbs	ethanol	SPEC	coronavirus	: null	JUXSTAPOSE
32035997	Herbs	ethanol	DISO	SARS	: null	JUXSTAPOSE
32035997	Herbs	ethanol	DISO	Severe Acute Respiratory Syndrome	: null	JUXSTAPOSE
32035997	Herbs	ethanol	SPEC	human	: null	JUXSTAPOSE
32116147	Herbs	ethanol	CHED	hypochlorite	: inactivate	DOWN-REGULATE
32116147	Herbs	ethanol	CHED	ethanol	: null	JUXSTAPOSE
32116147	Herbs	ethanol	DISO	syndrome	: confident	DOWN-REGULATE
32116147	Herbs	ethanol	DISO	SARS	: confident	DOWN-REGULATE_WEAK
32116147	Herbs	ethanol	DISO	severe acute respiratory syndrome	: confident	DOWN-REGULATE_WEAK
25332402	Herbs	cauliflower	DISO	SARS	: null	JUXSTAPOSE
25332402	Herbs	cauliflower	SPEC	virus	: null	JUXSTAPOSE
25332402	Herbs	cauliflower	DISO	severe acute respiratory syndrome	: null	JUXSTAPOSE
25332402	Herbs	cauliflower	SPEC	CaMV	: null	JUXSTAPOSE
25332402	Herbs	cauliflower	SPEC	cauliflower mosaic virus	: null	JUXSTAPOSE
25332402	Herbs	cauliflower	DISO	HAV	: null	JUXSTAPOSE
25332402	Herbs	cauliflower	SPEC	hepatitis A virus	: null	JUXSTAPOSE
25332402	Herbs	cauliflower	DISO	hepatitis A	: null	JUXSTAPOSE
25332402	Herbs	cauliflower	SPEC	viruses	: null	JUXSTAPOSE
25332402	Herbs	cauliflower	CHED	inhibitors	: null	JUXSTAPOSE
18241960	Herbs	pomegranate	SPEC	virus	: described	describe as
18241960	Herbs	pomegranate	COMP	envelope	: described	describe as
18241960	Herbs	pomegranate	ANAT	envelope	: described	describe as
18241960	Herbs	pomegranate	CHED	ellagic acid	: null	JUXSTAPOSE
18241960	Herbs	pomegranate	CHED	beta-sitosterol	: null	JUXSTAPOSE
18241960	Herbs	pomegranate	CHED	polyphenols	: null	JUXSTAPOSE
18241960	Herbs	pomegranate	COMP	host	: null	JUXSTAPOSE
18241960	Herbs	pomegranate	DISO	H5N1	: shown	INDICATE_WEAK
18241960	Herbs	pomegranate	DISO	influenza	: null	JUXSTAPOSE
18241960	Herbs	pomegranate	DISO	infectious	: null	JUXSTAPOSE
20637243	Herbs	pomegranate	COMP	envelope	: null	DOWN-REGULATE
20637243	Herbs	pomegranate	ANAT	envelope	: null	DOWN-REGULATE
20637243	Herbs	pomegranate	CHED	polyphenols	: null	DOWN-REGULATE
20637243	Herbs	pomegranate	DISO	inactivation	: null	DOWN-REGULATE
20637243	Herbs	pomegranate	SPEC	Influenza virus	: null	DOWN-REGULATE
20637243	Herbs	pomegranate	DISO	Influenza	: null	DOWN-REGULATE
20637243	Herbs	pomegranate	DISO	influenza	: null	JUXSTAPOSE
20637243	Herbs	pomegranate	DISO	influenza	: null	JUXSTAPOSE
20637243	Herbs	pomegranate	DISO	PPs	: null	JUXSTAPOSE
20637243	Herbs	pomegranate	PRGE	pomegranate PPs	: null	JUXSTAPOSE
20637243	Herbs	pomegranate	DISO	influenza	: null	JUXSTAPOSE
10706964	Herbs	alfalfa	SPEC	alfalfa	: null	JUXSTAPOSE
10706964	Herbs	alfalfa	CHED	nucleotide	: null	JUXSTAPOSE
10706964	Herbs	alfalfa	PRGE	S gene	: null	JUXSTAPOSE
10706964	Herbs	alfalfa	CHED	epitope	: null	JUXSTAPOSE
17629993	Herbs	wild pea	SPEC	peafowls	: null	JUXSTAPOSE
17629993	Herbs	wild pea	SPEC	coronavirus	: null	JUXSTAPOSE
17629993	Herbs	wild pea	DISO	SARS	: null	NONE
17629993	Herbs	wild pea	DISO	severe acute respiratory syndrome	: broke	NONE
17629993	Herbs	wild pea	SPEC	peafowls	: null	JUXSTAPOSE
17629993	Herbs	wild pea	DISO	Coronavirus infection	: null	JUXSTAPOSE
17629993	Herbs	wild pea	SPEC	Coronavirus	: null	JUXSTAPOSE
11006996	Herbs	horseradish	ENZY	peroxidase	: null	JUXSTAPOSE
11006996	Herbs	horseradish	PRGE	horseradish peroxidase	: null	JUXSTAPOSE
11006996	Herbs	horseradish	SPEC	horseradish	: null	JUXSTAPOSE
11006996	Herbs	horseradish	PROC	immunoglobulin	: null	JUXSTAPOSE
11006996	Herbs	horseradish	FUNC	immunoglobulin	: null	JUXSTAPOSE
11006996	Herbs	horseradish	SPEC	turkey	: null	JUXSTAPOSE
11006996	Herbs	horseradish	SPEC	Goat	: null	JUXSTAPOSE
15941537	Herbs	horseradish	CHED	protein	: null	JUXSTAPOSE
15941537	Herbs	horseradish	PRGE	recombinant N protein	: used	use as
15941537	Herbs	horseradish	PROC	immunoglobulin	: used	use as
15941537	Herbs	horseradish	FUNC	immunoglobulin	: used	use as
15941537	Herbs	horseradish	SPEC	rabbit	: null	JUXSTAPOSE
15941537	Herbs	horseradish	PRGE	anti-rabbit immunoglobulin	: null	JUXSTAPOSE
15941537	Herbs	horseradish	SPEC	goat	: null	JUXSTAPOSE
15941537	Herbs	horseradish	PRGE	HRP	: null	JUXSTAPOSE
15941537	Herbs	horseradish	ENZY	peroxidase	: null	JUXSTAPOSE
15941537	Herbs	horseradish	PRGE	horseradish peroxidase	: null	JUXSTAPOSE
15941537	Herbs	horseradish	SPEC	horseradish	: null	JUXSTAPOSE
15941537	Herbs	horseradish	COMP	antibodies	: null	JUXSTAPOSE
15941537	Herbs	horseradish	COMP	antibody	: null	JUXSTAPOSE
15941537	Herbs	horseradish	PROC	antibody	: null	JUXSTAPOSE
15941537	Herbs	horseradish	FUNC	antibody	: null	JUXSTAPOSE
15941537	Herbs	horseradish	COMP	antibodies	: null	JUXSTAPOSE
15941537	Herbs	horseradish	SPEC	rabbit	: null	JUXSTAPOSE
